uhlm_pressao,temp_uhlm_oleo,uhrv_pressao,temp_uhrv_oleo,status,distribuidor,velocidade,posicao_rotor,turbina_vazao,temp_manc_casq_comb,temp_manc_casq_esc,acumulador_energia,tensao_fase_A,tensao_fase_B,tensao_fase_C,tensao_neutro,corrente_fase_A,corrente_fase_B,corrente_fase_C,corrente_neutro,tensao_excitacao,corrente_excitacao,frequencia,potencia_ativa,potencia_reativa,potencia_aparente,fp,temp_enrol_A,temp_enrol_B,temp_enrol_C,temp_nucleo_estator_01,temp_nucleo_estator_02,temp_nucleo_estator_03,temp_tiristor_01,temp_tiristor_02,temp_tiristor_03,temp_crowbar_01,temp_crowbar_02,temp_transf_excitacao,temp_casq_rad_comb,temp_mancal_casq_guia,temp_mancal_cont_esc,nivel_montante,nivel_jusante,horimetro_eletrico,tensaoL_fase_AB,tensaoL_fase_BC,tensaoL_fase_CA,correnteL_fase_A,correnteL_fase_B,correnteL_fase_C
0.0,42.1,122.852,36.0,0,24.4141,358,6.0,0,59.3,45.0,5.88505,2355.15,2370.9,2382.45,0,220,222,224,11,131.0,86.1842,6000,902,-148,914,99,48.9,49.4,49.5,48.8,47.5,47.3,-107479000.0,37.4,38.8,75.9,51.5,44.6,48.9,47.3,44.4,405.137,404.939,13.4,0,0,0,21,22,21
0.0,42.1,111.885,36.1,0,24.5483,363,6.0,0,59.3,45.0,5.89974,2365.65,2365.65,2384.55,0,224,227,229,11,139.0,91.4474,6000,950,-106,956,99,48.9,49.5,49.5,48.8,47.5,47.3,-107479000.0,37.4,38.8,76.3,50.9,44.6,48.9,47.3,44.4,405.112,404.923,13.4,0,0,0,22,23,22
0.0,42.1,121.24,36.1,0,24.4507,359,6.0,0,59.3,45.1,5.91495,2360.4,2367.75,2387.7,0,215,218,219,11,135.0,88.8158,6001,932,-74,935,100,48.9,49.5,49.5,48.8,47.5,47.3,4.16767e-08,37.4,38.9,75.8,51.1,44.6,48.9,47.3,44.4,405.087,404.893,13.4,0,0,0,22,22,22
0.0,42.2,110.664,36.1,0,24.5361,357,6.0,0,59.3,45.2,5.92964,2367.75,2367.75,2387.7,0,221,225,225,11,141.0,92.7632,6002,877,-75,880,100,48.9,49.5,49.5,48.8,47.5,47.4,-1.5923200000000002e-23,37.5,39.0,74.9,50.6,44.6,49.0,47.3,44.5,405.062,404.868,13.4,0,0,0,22,22,22
0.0,42.2,119.219,36.1,0,24.2432,356,6.0,0,59.3,45.2,5.94417,2361.45,2366.7,2386.65,0,220,224,223,11,141.0,92.7632,6001,893,-74,896,100,48.9,49.5,49.5,48.8,47.5,47.4,-1.5923200000000002e-23,37.5,39.1,74.8,50.6,44.6,49.0,47.3,44.5,405.037,404.836,13.4,0,0,0,21,21,21
0.0,42.2,109.951,36.2,0,23.9746,357,6.0,0,59.3,45.1,5.95849,2362.5,2374.05,2387.7,0,213,217,217,11,142.0,92.1053,6000,888,-60,890,100,49.0,49.5,49.6,48.9,47.5,47.4,0.0,37.6,39.1,74.4,50.1,44.6,49.0,47.3,44.5,405.012,404.828,13.4,0,0,0,21,22,21
0.0,42.2,118.75,36.2,0,23.9258,361,6.0,0,59.4,45.1,5.97321,2360.4,2374.05,2387.7,0,209,212,213,11,141.0,92.7632,6000,877,-69,879,100,49.0,49.5,49.6,48.9,47.5,47.4,2.71536e+23,37.6,39.2,73.6,50.6,44.6,49.0,47.3,44.6,404.987,404.8,13.5,0,0,0,21,21,21
0.0,42.2,114.6,36.2,0,23.7793,362,6.0,0,59.4,45.0,5.98724,2360.4,2373.0,2386.65,0,206,211,210,11,142.0,92.7632,6002,851,-56,870,100,49.0,49.5,49.6,48.9,47.6,47.4,2.71536e+23,37.7,39.3,73.9,51.5,44.7,49.0,47.3,44.6,404.969,404.756,13.5,0,0,0,21,21,21
0.0,42.2,118.262,36.2,0,23.584,361,6.0,0,59.4,45.0,6.00116,2361.45,2365.65,2385.6,0,206,210,210,11,140.0,92.1053,5997,855,-70,858,100,49.0,49.5,49.6,49.0,47.6,47.5,-107479000.0,37.7,39.3,73.1,50.2,44.8,49.0,47.3,44.6,404.944,404.758,13.5,0,0,0,21,21,21
0.0,42.2,116.777,36.2,0,23.3032,363,6.0,0,59.4,44.8,6.01494,2359.35,2365.65,2384.55,0,201,204,207,11,137.0,92.1053,5997,838,-48,839,100,49.0,49.5,49.6,49.0,47.6,47.5,-107479000.0,37.7,39.3,72.7,49.3,44.8,49.0,47.3,44.6,404.925,404.736,13.5,0,0,0,19,20,19
0.0,42.2,118.486,36.2,0,22.644,358,6.0,0,59.4,44.8,6.02888,2364.6,2370.9,2383.5,0,198,202,204,11,141.0,92.7632,5999,825,-52,827,100,49.0,49.5,49.6,49.0,47.6,47.5,-107479000.0,37.7,39.3,72.8,50.1,44.8,49.0,47.3,44.6,404.906,404.715,13.5,0,0,0,19,20,19
0.0,42.2,119.883,36.2,0,22.876,361,6.0,0,59.4,44.6,6.04205,2357.25,2371.95,2384.55,0,203,206,207,11,140.0,92.1053,5999,810,-66,825,100,49.0,49.5,49.6,49.0,47.6,47.5,-107479000.0,37.7,39.3,72.2,49.1,44.8,49.0,47.3,44.6,404.894,404.698,13.5,0,0,0,19,19,19
0.0,42.2,117.91,36.2,0,22.8394,362,6.0,0,59.5,44.6,6.05509,2355.15,2368.8,2382.45,0,192,195,196,11,135.0,88.8158,6002,791,-61,794,100,49.0,49.5,49.6,49.0,47.6,47.5,-107479000.0,37.7,39.3,71.8,49.9,44.8,49.0,47.3,44.6,404.869,404.693,13.6,0,0,0,20,20,20
0.0,42.2,116.777,36.2,0,22.1802,361,6.0,0,59.5,44.4,6.06779,2355.15,2362.5,2381.4,0,187,191,192,11,138.0,90.7895,5997,788,-61,791,100,49.0,49.5,49.5,49.0,47.6,47.5,-107479000.0,37.7,39.3,71.6,49.2,44.9,49.0,47.3,44.6,404.862,404.689,13.6,0,0,0,19,19,19
0.0,42.2,118.271,36.3,0,22.0947,362,6.0,0,59.6,44.3,6.08064,2356.2,2369.85,2382.45,0,192,195,195,11,139.0,90.1316,5998,762,-70,765,100,49.0,49.5,49.5,49.0,47.6,47.5,-107479000.0,37.7,39.3,71.9,48.9,44.9,49.0,47.3,44.6,404.85,404.68,13.6,0,0,0,18,18,18
0.0,42.2,113.701,36.2,0,22.0093,358,6.0,0,59.6,44.1,6.09275,2362.5,2362.5,2381.4,0,182,185,186,11,138.0,90.7895,6000,712,-61,742,100,48.9,49.5,49.5,49.0,47.6,47.5,-107479000.0,37.7,39.3,71.6,49.6,45.0,49.0,47.3,44.5,404.844,404.648,13.6,0,0,0,18,18,18
0.0,42.2,118.994,36.3,0,21.4355,360,6.0,0,59.6,44.0,6.10474,2363.55,2363.55,2383.5,0,168,172,173,11,135.0,88.8158,5997,708,-51,710,100,48.9,49.5,49.5,49.0,47.6,47.5,-107479000.0,37.7,39.3,71.4,48.7,45.0,49.0,47.3,44.5,404.837,404.658,13.6,0,0,0,17,17,17
0.0,42.2,110.352,36.3,0,21.6919,361,6.0,0,59.7,43.8,6.11633,2356.2,2363.55,2383.5,0,172,173,176,11,140.0,92.1053,5998,720,-54,722,100,48.9,49.4,49.4,49.0,47.6,47.5,-107479000.0,37.7,39.3,71.7,48.7,45.0,49.0,47.3,44.5,404.825,404.652,13.6,0,0,0,17,17,17
0.0,42.2,120.02,36.3,0,21.3013,357,6.0,0,59.7,43.7,6.12812,2363.55,2369.85,2382.45,0,171,173,175,11,138.0,90.7895,6001,680,-51,682,100,48.9,49.4,49.4,49.0,47.6,47.5,-107479000.0,37.7,39.3,71.6,48.7,45.0,49.0,47.3,44.4,404.819,404.648,13.7,0,0,0,16,17,16
0.0,42.2,111.729,36.3,0,20.8984,360,6.0,0,59.8,43.5,6.13925,2356.2,2368.8,2381.4,0,162,166,168,11,140.0,92.1053,6002,672,-42,674,100,48.8,49.4,49.4,49.0,47.6,47.5,-107479000.0,37.7,39.3,71.7,48.5,45.1,49.0,47.3,44.4,404.819,404.65,13.7,0,0,0,16,17,16
0.0,42.2,122.783,36.3,0,20.5688,363,6.0,0,59.8,43.4,6.14996,2361.45,2363.55,2380.35,0,160,161,166,11,132.0,86.8421,6002,661,-57,663,100,48.8,49.3,49.3,49.0,47.6,47.5,-107479000.0,37.7,39.3,71.4,49.3,45.1,49.0,47.3,44.4,404.819,404.647,13.7,0,0,0,16,16,16
0.0,42.2,113.516,36.3,0,20.2271,358,5.0,0,59.8,43.2,6.16041,2356.2,2364.6,2382.45,0,156,157,160,11,140.0,92.1053,6000,641,-47,642,100,48.7,49.3,49.3,49.0,47.6,47.5,2.71536e+23,37.7,39.3,71.9,48.4,45.1,49.0,47.3,44.4,404.825,404.655,13.7,0,0,0,15,15,15
0.0,42.2,126.123,36.3,0,19.9341,356,5.0,0,59.8,43.1,6.17096,2361.45,2371.95,2380.35,0,155,156,161,11,138.0,90.7895,6001,626,-39,627,100,48.7,49.3,49.3,49.0,47.6,47.5,2.71536e+23,37.6,39.3,71.5,48.0,45.1,49.0,47.3,44.3,404.825,404.659,13.7,0,0,0,14,15,15
0.0,42.2,115.84,36.3,0,19.7021,361,5.0,0,59.8,43.0,6.18097,2354.1,2363.55,2380.35,0,146,147,151,11,139.0,91.4474,6000,606,-38,607,100,48.7,49.2,49.2,49.0,47.6,47.5,2.71536e+23,37.6,39.3,71.5,48.4,45.1,49.0,47.3,44.3,404.837,404.67,13.7,0,0,0,14,15,15
0.0,42.2,130.684,36.3,0,19.3237,358,5.0,0,59.8,42.8,6.19069,2361.45,2362.5,2380.35,0,143,145,149,11,139.0,91.4474,6001,598,-44,599,100,48.6,49.2,49.2,49.0,47.6,47.5,2.71536e+23,37.6,39.3,71.0,48.9,45.2,49.0,47.3,44.2,404.844,404.692,13.8,0,0,0,14,14,14
0.0,42.1,118.252,36.3,0,18.9575,361,5.0,0,59.9,42.8,6.20019,2356.2,2370.9,2381.4,0,136,140,143,11,132.0,86.8421,5999,577,-46,579,100,48.6,49.2,49.1,49.0,47.6,47.5,2.71536e+23,37.6,39.3,70.9,48.5,45.2,49.0,47.3,44.2,404.862,404.696,13.8,0,0,0,14,14,14
0.0,42.1,110.518,36.3,0,18.6768,363,5.0,0,59.9,42.6,6.20934,2355.15,2363.55,2380.35,0,135,137,140,11,139.0,91.4474,6000,568,-34,569,100,48.6,49.1,49.1,48.9,47.6,47.5,2.71536e+23,37.6,39.3,70.9,48.9,45.3,49.0,47.3,44.2,404.875,404.729,13.8,0,0,0,13,13,13
0.0,42.1,121.318,36.3,0,18.6646,356,5.0,0,59.9,42.5,6.21871,2354.1,2369.85,2382.45,0,133,134,137,11,139.0,91.4474,5997,547,-39,549,100,48.5,49.1,49.1,48.9,47.6,47.5,2.71536e+23,37.6,39.3,70.9,48.4,45.3,49.0,47.3,44.1,404.887,404.734,13.8,0,0,0,13,13,13
0.0,42.0,112.764,36.3,0,18.2495,359,5.0,0,60.0,42.4,6.22748,2354.1,2363.55,2380.35,0,128,130,133,11,134.0,88.1579,6001,537,-40,539,100,48.4,49.0,49.0,48.9,47.6,47.4,2.71536e+23,37.6,39.3,71.0,48.6,45.3,49.0,47.3,44.1,404.906,404.78,13.8,0,0,0,12,13,13
0.0,42.0,124.756,36.3,0,18.2129,362,5.0,0,60.0,42.3,6.23603,2362.5,2364.6,2382.45,0,129,130,134,11,139.0,91.4474,5998,521,-21,522,100,48.4,49.0,48.9,48.9,47.6,47.4,2.71536e+23,37.6,39.3,70.7,48.4,45.3,49.0,47.3,44.1,404.919,404.768,13.8,0,0,0,12,13,13
0.0,42.0,115.254,36.3,0,17.8101,356,5.0,0,60.0,42.3,6.24468,2355.15,2364.6,2382.45,0,126,127,132,11,139.0,91.4474,5998,524,-40,525,100,48.4,48.9,48.9,48.8,47.5,47.4,2.71536e+23,37.6,39.3,71.2,48.6,45.3,49.0,47.3,44.0,404.944,404.793,13.9,0,0,0,12,12,12
0.0,42.0,130.137,36.3,0,17.6392,362,5.0,0,60.0,42.2,6.25283,2356.2,2365.65,2383.5,0,122,122,126,11,137.0,90.1316,5996,500,-45,502,100,48.3,48.9,48.9,48.8,47.5,47.4,2.71536e+23,37.6,39.2,71.1,48.7,45.4,49.0,47.3,44.0,404.962,404.813,13.9,0,0,0,12,12,12
0.0,42.0,117.666,36.3,0,17.5293,362,5.0,0,60.0,42.2,6.26086,2356.2,2363.55,2382.45,0,119,121,124,11,138.0,90.7895,6002,495,-32,496,100,48.3,48.8,48.8,48.8,47.5,47.4,2.71536e+23,37.5,39.2,70.1,48.6,45.4,49.0,47.3,43.9,404.987,404.828,13.9,0,0,0,12,12,12
0.0,41.9,110.176,36.3,0,17.395,356,5.0,0,60.0,42.1,6.26879,2356.2,2363.55,2383.5,0,122,123,125,11,139.0,91.4474,6000,487,-30,488,100,48.2,48.8,48.8,48.8,47.5,47.4,2.71536e+23,37.5,39.2,70.7,49.7,45.5,49.0,47.3,43.9,405.006,404.861,13.9,0,0,0,11,11,11
0.0,41.9,120.371,36.3,0,17.1631,361,5.0,0,60.0,42.0,6.27655,2357.25,2363.55,2383.5,0,115,118,119,11,133.0,87.5,6000,477,-38,479,100,48.2,48.7,48.7,48.8,47.5,47.3,0.0,37.5,39.1,70.9,48.3,45.5,49.0,47.3,43.9,405.031,404.882,13.9,0,0,0,12,12,11
0.0,41.9,112.354,36.3,0,17.1753,362,5.0,0,60.0,42.0,6.28448,2356.2,2370.9,2384.55,0,112,114,114,11,137.0,90.1316,6003,458,-36,459,100,48.2,48.7,48.7,48.8,47.5,47.3,-1.5923200000000002e-23,37.4,39.1,70.8,48.2,45.5,49.0,47.3,43.8,405.056,404.911,13.9,0,0,0,11,11,11
0.0,41.8,124.307,36.3,0,16.98,358,5.0,0,60.0,41.9,6.292,2363.55,2371.95,2384.55,0,112,114,114,11,132.0,86.1842,6002,472,-36,470,100,48.1,48.7,48.7,48.7,47.5,47.3,-1.5923200000000002e-23,37.3,39.1,70.3,48.4,45.5,49.0,47.3,43.7,405.075,404.925,14.0,0,0,0,11,11,11
0.0,41.8,114.805,36.3,0,17.0288,356,5.0,0,60.0,41.8,6.29955,2363.55,2363.55,2384.55,0,114,114,117,11,138.0,90.7895,6002,448,-36,449,100,48.1,48.6,48.6,48.7,47.4,47.2,-1.5923200000000002e-23,37.3,39.1,70.7,48.0,45.5,49.0,47.3,43.7,405.1,404.961,14.0,0,0,0,11,11,11
0.0,41.8,128.398,36.3,0,16.8335,362,5.0,0,60.1,41.8,6.30697,2358.3,2367.75,2387.7,0,111,111,114,11,139.0,91.4474,6002,471,-46,473,100,48.0,48.6,48.6,48.7,47.4,47.2,-1.5923200000000002e-23,37.3,39.1,70.7,49.1,45.5,49.0,47.3,43.7,405.125,404.97,14.0,0,0,0,11,11,11
0.0,41.8,117.266,36.3,0,16.9189,361,5.0,0,60.1,41.8,6.31471,2359.35,2375.1,2387.7,0,113,114,116,11,138.0,90.7895,6003,443,-34,444,100,48.0,48.5,48.5,48.6,47.4,47.2,-1.5923200000000002e-23,37.3,39.1,70.7,48.2,45.6,49.0,47.3,43.7,405.15,405.002,14.0,0,0,0,11,11,11
0.0,41.8,110.088,36.3,0,16.98,357,5.0,0,60.1,41.7,6.32221,2358.3,2367.75,2387.7,0,111,110,112,11,147.0,96.7105,6000,480,-37,481,100,48.0,48.5,48.5,48.6,47.3,47.2,-1.5923200000000002e-23,37.3,39.1,70.7,48.7,45.6,49.0,47.3,43.6,405.169,405.019,14.0,0,0,0,11,11,12
0.0,41.7,119.951,36.3,0,16.9067,356,5.0,0,60.1,41.7,6.32988,2358.3,2368.8,2387.7,0,115,114,117,11,138.0,91.4474,6004,461,-45,463,100,48.0,48.5,48.5,48.6,47.3,47.2,-1.5923200000000002e-23,37.3,39.1,70.7,48.7,45.6,49.0,47.3,43.6,405.188,405.037,14.0,0,0,0,11,11,11
0.0,41.7,111.777,36.3,0,16.8457,362,5.0,0,60.1,41.7,6.33738,2360.4,2369.85,2390.85,0,113,110,113,11,139.0,91.4474,6002,475,-56,478,99,47.9,48.5,48.5,48.6,47.3,47.2,-1.5923200000000002e-23,37.4,39.1,71.1,48.4,45.7,49.0,47.3,43.6,405.212,405.06,14.1,0,0,0,11,11,12
0.0,41.7,123.047,36.3,0,17.1143,363,5.0,0,60.1,41.7,6.34483,2360.4,2369.85,2389.8,0,114,111,114,11,139.0,91.4474,6005,458,-34,460,100,47.9,48.4,48.4,48.6,47.3,47.1,-1.5923200000000002e-23,37.5,39.1,71.2,48.5,45.7,49.0,47.3,43.5,405.231,405.094,14.1,0,0,0,11,11,11
0.0,41.7,114.141,36.3,0,17.1143,363,5.0,0,60.1,41.7,6.35241,2363.55,2379.3,2392.95,0,115,114,117,11,139.0,91.4474,5999,475,-46,478,100,47.9,48.4,48.4,48.6,47.3,47.1,-1.5923200000000002e-23,37.4,39.1,71.1,48.5,45.7,49.0,47.3,43.5,405.25,405.095,14.1,0,0,0,11,11,11
0.0,41.6,127.178,36.3,0,17.1997,357,5.0,0,60.1,41.7,6.36013,2337.3,2352.0,2363.55,0,117,118,119,11,137.0,90.1316,6003,474,-16,474,100,47.9,48.4,48.4,48.5,47.3,47.1,-1.5923200000000002e-23,37.4,39.1,70.6,48.4,45.7,49.0,47.3,43.5,405.269,405.117,14.1,0,0,0,11,11,11
0.0,41.6,116.641,36.3,0,17.1753,356,5.0,0,60.1,41.7,6.36817,2338.35,2353.05,2365.65,0,119,120,122,11,131.0,86.1842,6001,482,-49,484,99,47.9,48.4,48.3,48.5,47.3,47.0,4.16767e-08,37.3,38.9,70.3,48.9,45.7,49.0,47.3,43.5,405.287,405.14,14.1,0,0,0,12,12,12
0.0,41.6,114.17,36.3,0,17.4316,362,5.0,0,60.0,41.7,6.37601,2339.4,2345.7,2365.65,0,122,124,125,11,137.0,90.1316,6002,490,-34,491,100,47.9,48.4,48.3,48.5,47.2,47.0,-107479000.0,37.2,38.7,70.9,48.2,45.8,49.0,47.3,43.5,405.306,405.154,14.1,0,0,0,12,12,12
0.0,41.6,119.785,36.3,0,17.5781,363,5.0,0,60.1,41.7,6.38402,2346.75,2356.2,2367.75,0,124,125,127,11,130.0,85.5263,6001,507,-57,511,99,47.8,48.4,48.3,48.5,47.2,47.0,-107479000.0,37.2,38.7,71.4,48.5,45.8,48.9,47.3,43.5,405.325,405.174,14.2,0,0,0,12,12,12
0.0,41.6,111.26,36.3,0,17.6392,359,5.0,0,60.0,41.8,6.39253,2348.85,2348.85,2367.75,0,123,124,127,11,131.0,86.1842,6002,507,-32,508,100,47.8,48.3,48.3,48.5,47.2,47.0,-107479000.0,37.1,38.7,70.9,48.9,45.8,48.9,47.3,43.5,405.337,405.188,14.2,0,0,0,12,13,13
0.0,41.6,122.012,36.3,0,17.8101,358,5.0,0,60.0,41.8,6.40085,2339.4,2348.85,2367.75,0,130,129,133,11,135.0,88.8158,6004,521,-41,523,100,47.8,48.3,48.3,48.5,47.2,47.0,-107479000.0,37.2,38.8,70.9,48.7,45.8,48.9,47.3,43.5,405.356,405.196,14.2,0,0,0,12,13,13
0.0,41.6,113.115,36.3,0,18.0176,356,5.0,0,60.0,41.8,6.40938,2342.55,2349.9,2368.8,0,131,131,134,11,135.0,88.8158,6003,542,-45,544,100,47.8,48.3,48.3,48.5,47.1,47.0,-107479000.0,37.2,38.8,71.5,48.5,45.8,48.9,47.3,43.5,405.369,405.211,14.2,0,0,0,13,13,13
0.0,41.6,124.824,36.3,0,18.2373,356,5.0,0,60.0,41.9,6.41812,2342.55,2352.0,2369.85,0,133,134,137,11,135.0,88.8158,6001,555,-36,556,100,47.8,48.3,48.3,48.4,47.1,46.9,-107479000.0,37.2,38.8,71.4,48.6,45.8,48.9,47.3,43.5,405.375,405.225,14.2,0,0,0,13,13,13
0.0,41.6,114.775,36.3,0,18.2495,360,5.0,0,60.0,41.9,6.42733,2341.5,2352.0,2369.85,0,135,134,138,11,132.0,86.8421,6004,568,-45,570,100,47.7,48.3,48.3,48.4,47.1,46.9,-107479000.0,37.2,38.8,70.1,48.8,45.9,48.9,47.3,43.5,405.387,405.23,14.2,0,0,0,13,13,13
0.0,41.6,127.812,36.3,0,18.5059,362,5.0,0,60.0,42.0,6.43638,2341.5,2353.05,2371.95,0,140,137,141,11,137.0,90.1316,6001,556,-45,558,100,47.7,48.3,48.3,48.4,47.1,46.9,-107479000.0,37.2,38.8,70.7,48.4,45.9,48.9,47.3,43.5,405.4,405.243,14.3,0,0,0,13,13,14
0.0,41.6,116.025,36.4,0,18.7256,356,5.0,0,60.0,42.0,6.44557,2350.95,2353.05,2371.95,0,142,141,144,11,136.0,89.4737,6001,580,-53,582,100,47.7,48.3,48.3,48.3,47.1,46.9,-107479000.0,37.3,38.9,71.2,48.4,46.0,48.9,47.3,43.5,405.406,405.243,14.3,0,0,0,14,14,14
0.0,41.6,129.297,36.3,0,18.9331,356,5.0,0,60.0,42.1,6.45502,2350.95,2354.1,2373.0,0,143,141,145,11,137.0,90.1316,6002,586,-60,589,99,47.7,48.3,48.3,48.3,47.1,46.9,-107479000.0,37.2,38.9,71.2,48.1,46.0,48.9,47.3,43.5,405.412,405.254,14.3,0,0,0,14,14,14
0.0,41.6,117.236,36.3,0,19.2261,359,5.0,0,60.0,42.2,6.46462,2354.1,2355.15,2375.1,0,149,150,152,11,131.0,86.1842,6001,599,-64,602,99,47.7,48.3,48.3,48.3,47.1,46.9,-107479000.0,37.2,38.9,71.4,48.5,46.0,48.9,47.3,43.6,405.419,405.272,14.3,0,0,0,14,15,15
0.0,41.6,119.199,36.3,0,19.4092,362,5.0,0,60.0,42.3,6.47477,2347.8,2362.5,2375.1,0,152,152,155,11,134.0,88.1579,6003,637,-30,638,100,47.8,48.3,48.3,48.3,47.1,46.8,-107479000.0,37.2,38.9,71.6,49.1,46.0,48.9,47.3,43.6,405.425,405.272,14.3,0,0,0,15,15,15
0.0,41.6,119.023,36.3,0,19.6045,363,5.0,0,60.0,42.3,6.48482,2355.15,2363.55,2375.1,0,154,155,158,11,131.0,85.5263,6004,625,-53,628,100,47.8,48.3,48.3,48.3,47.1,46.8,-107479000.0,37.2,38.9,71.4,48.5,46.0,48.9,47.2,43.7,405.425,405.248,14.3,0,0,0,15,15,15
0.0,41.6,110.566,36.4,0,19.9341,362,5.0,0,59.9,42.4,6.49508,2347.8,2363.55,2375.1,0,158,159,161,11,132.0,86.8421,6004,637,-42,638,100,47.8,48.3,48.3,48.3,47.1,46.8,4.16767e-08,37.3,38.9,71.2,48.5,46.0,48.9,47.2,43.7,405.431,405.254,14.4,0,0,0,15,16,16
0.0,41.7,120.322,36.3,0,19.9219,359,5.0,0,59.9,42.5,6.50594,2355.15,2356.2,2375.1,0,161,162,165,11,132.0,86.8421,6006,657,-63,660,100,47.8,48.4,48.3,48.3,47.1,46.8,4.16767e-08,37.3,38.9,71.2,48.6,46.0,48.9,47.2,43.7,405.431,405.268,14.4,0,0,0,16,16,16
0.0,41.7,111.396,36.4,0,20.2637,357,5.0,0,59.9,42.6,6.51657,2356.2,2365.65,2376.15,0,163,164,168,11,139.0,91.4474,6002,680,-65,683,100,47.8,48.4,48.3,48.3,47.1,46.8,4.16767e-08,37.3,38.9,71.2,47.9,46.1,48.9,47.2,43.7,405.431,405.275,14.4,0,0,0,16,16,16
0.0,41.7,121.797,36.4,0,20.4468,356,5.0,0,59.9,42.6,6.52737,2350.95,2359.35,2378.25,0,165,164,168,11,132.0,86.8421,6003,687,-57,689,100,47.9,48.4,48.3,48.3,47.1,46.8,4.16767e-08,37.3,38.9,71.3,48.2,46.1,48.9,47.2,43.7,405.425,405.264,14.4,0,0,0,17,17,17
0.0,41.8,112.441,36.4,0,20.5688,359,6.0,0,59.8,42.8,6.53851,2352.0,2360.4,2379.3,0,171,172,176,11,133.0,87.5,6004,700,-71,703,99,47.9,48.4,48.4,48.3,47.1,46.8,4.16767e-08,37.3,38.9,71.5,48.0,46.2,48.9,47.2,43.8,405.425,405.258,14.4,0,0,0,16,17,17
0.0,41.7,123.525,36.4,0,20.5933,363,6.0,0,59.8,42.9,6.54986,2354.1,2362.5,2380.35,0,174,175,179,11,139.0,91.4474,6002,708,-67,712,100,47.9,48.4,48.4,48.3,47.1,46.8,4.16767e-08,37.3,38.9,71.6,48.5,46.2,48.9,47.2,43.8,405.425,405.25,14.4,0,0,0,16,17,16
0.0,41.8,112.969,36.4,0,21.0938,362,6.0,0,59.8,43.0,6.56164,2355.15,2370.9,2382.45,0,175,175,182,11,133.0,87.5,6007,715,-57,718,100,47.9,48.5,48.5,48.3,47.1,46.8,4.16767e-08,37.3,39.0,71.7,48.8,46.2,48.9,47.2,43.9,405.412,405.234,14.5,0,0,0,17,18,18
0.0,41.8,124.619,36.4,0,21.3013,363,6.0,0,59.8,43.1,6.57336,2355.15,2363.55,2382.45,0,184,183,187,11,139.0,90.7895,6005,732,-49,734,100,47.9,48.5,48.5,48.3,47.1,46.8,4.16767e-08,37.3,39.0,70.7,48.8,46.2,48.9,47.2,43.9,405.406,405.243,14.5,0,0,0,17,17,17
0.0,41.8,114.023,36.4,0,21.6064,362,6.0,0,59.8,43.1,6.58524,2362.5,2371.95,2383.5,0,180,179,184,11,133.0,87.5,6006,734,-52,736,100,47.9,48.5,48.5,48.3,47.1,46.8,4.16767e-08,37.3,39.0,71.3,48.5,46.2,48.9,47.2,43.9,405.406,405.231,14.5,0,0,0,17,18,18
0.0,41.8,126.24,36.4,0,21.7896,361,6.0,0,59.8,43.3,6.59726,2358.3,2374.05,2384.55,0,184,183,189,11,140.0,92.1053,6002,752,-63,755,100,48.0,48.5,48.5,48.3,47.1,46.9,4.16767e-08,37.3,39.0,71.2,48.6,46.2,48.9,47.2,43.9,405.394,405.218,14.5,0,0,0,18,18,18
0.0,41.8,114.824,36.4,0,21.6309,358,6.0,0,59.8,43.3,6.60995,2358.3,2367.75,2384.55,0,187,188,193,11,139.0,88.1579,6002,759,-56,761,100,48.0,48.6,48.6,48.3,47.1,46.9,4.16767e-08,37.3,39.0,71.6,50.8,46.3,48.9,47.2,44.0,405.387,405.186,14.5,0,0,0,18,19,19
0.0,41.8,125.986,36.4,0,22.0947,356,6.0,0,59.8,43.5,6.62222,2359.35,2376.15,2384.55,0,194,196,201,11,140.0,92.1053,5998,767,-53,769,100,48.0,48.6,48.6,48.3,47.1,46.9,4.16767e-08,37.4,39.0,70.7,49.1,46.3,48.9,47.2,44.0,405.375,405.209,14.5,0,0,0,18,19,19
0.0,41.9,114.736,36.4,0,22.4121,363,6.0,0,59.8,43.6,6.63479,2360.4,2369.85,2386.65,0,193,193,198,11,136.0,89.4737,5997,762,-59,765,100,48.0,48.7,48.7,48.4,47.1,46.9,-1.5923200000000002e-23,37.4,39.1,70.2,48.5,46.3,48.9,47.2,44.1,405.362,405.175,14.6,0,0,0,19,20,20
0.0,41.9,126.494,36.4,0,22.1191,356,6.0,0,59.7,43.7,6.64747,2360.4,2377.2,2387.7,0,199,199,205,11,134.0,88.1579,5996,804,-66,807,100,48.1,48.7,48.7,48.4,47.1,46.9,-1.5923200000000002e-23,37.5,39.1,70.3,48.5,46.4,49.0,47.3,44.1,405.35,405.146,14.6,0,0,0,19,19,19
0.0,41.9,115.029,36.4,0,22.3755,362,6.0,0,59.7,43.8,6.66075,2362.5,2379.3,2388.75,0,190,190,196,11,135.0,88.8158,5998,804,-74,807,100,48.1,48.7,48.7,48.4,47.1,47.0,-1.5923200000000002e-23,37.5,39.1,71.6,50.0,46.4,48.9,47.3,44.1,405.337,405.155,14.6,0,0,0,19,20,20
