,Distribuidor,Rotor Atual,Rotor Otimizado,Potência Atual,Potência Otimizada,Ganho (%)
722,30.0903,10.302699999999998,11.18645191192627,1159.0,1158.97216796875,-0.0024013831967213
723,34.8145,12.9639,6.2342047691345215,1419.0,1422.583251953125,0.2525195174859055
724,43.9331,21.0449,7.911246299743652,1831.0,1834.925048828125,0.2143664024098853
725,29.0405,8.923339999999998,9.435242652893066,1192.0,1192.1307373046875,0.0109678946885486
726,11.181600000000005,1.5502899999999986,0.5256528854370117,193.00000000000023,192.91217041015625,-0.0455075595046514
727,34.9976,14.135699999999998,6.420044898986816,1412.0,1414.4774169921875,0.1754544612030807
728,11.2793,1.8798799999999984,0.1685895919799804,202.0000000000001,201.24365234375,-0.3744295327970858
729,13.9404,4.431149999999998,0.3802022933959961,194.00000000000023,194.20343017578125,0.1048609153510424
730,37.6587,15.624999999999998,2.820161819458008,1524.0,1528.6932373046875,0.3079552037196522
731,24.7681,6.848139999999998,24.48780059814453,957.0,962.0151977539062,0.5240541017665883
732,34.4727,12.585399999999998,9.174068450927734,1439.0,1440.6795654296875,0.116717542021369
733,35.4492,13.415499999999998,10.146388053894045,1435.0,1436.557861328125,0.1085617650261324
734,31.604,10.7056,3.2611145973205566,1258.0,1258.8006591796875,0.0636454037907392
735,35.6445,13.7573,6.287262916564941,1450.0,1453.341552734375,0.2304519127155172
736,30.7495,10.278299999999998,10.041404724121094,1268.0,1269.460693359375,0.1151966371746845
737,28.9551,9.912109999999998,23.429479598999023,1084.0,1114.195556640625,2.7855679557772137
738,11.889599999999994,1.4770499999999966,0.6505641937255859,188.99999999999977,190.985107421875,1.0503213872355712
739,14.196800000000003,4.931639999999997,0.2204189300537109,193.00000000000023,192.5367431640625,-0.2400294486723973
740,38.3911,15.999999999999998,3.971368312835693,1558.0,1563.451904296875,0.3499296724566752
741,43.7378,21.0449,8.3912992477417,1862.0,1866.012939453125,0.2155176935083244
742,29.7241,9.228519999999998,9.073834419250488,1147.0,1150.7572021484375,0.3275677548768526
743,24.5361,6.298829999999998,6.853054046630859,951.0,950.666259765625,-0.0350936103443743
744,33.8135,12.2192,12.381424903869627,1372.0,1373.1536865234375,0.0840879390260568
745,28.8696,8.862299999999998,11.307313919067385,1173.0,1173.326904296875,0.0278690790174765
746,49.4751,23.7793,11.113693237304688,1977.0,1980.349609375,0.1694289011127971
747,34.3994,12.585399999999998,6.104121208190918,1394.0,1396.8814697265625,0.2067051453775107
748,15.515100000000002,2.4414099999999976,1.1178131103515625,442.9999999999999,442.33099365234375,-0.1510172342338908
749,42.4194,19.8242,6.703614711761475,1773.0,1774.164794921875,0.0656962730893965
750,11.9507,1.2329099999999986,0.2204189300537109,210.0,208.7645263671875,-0.5883207775297619
751,42.4316,19.8486,6.349722385406494,1780.0,1785.5128173828125,0.3097088417310393
752,41.0278,18.9819,6.317355155944824,1633.0,1636.6875,0.2258113900796081
753,44.9341,21.8262,9.521665573120115,1843.0,1846.894775390625,0.211328019024688
754,39.1357,17.077599999999997,12.867646217346191,1693.0,1694.48291015625,0.0875906766834022
755,25.1587,6.909179999999998,23.877445220947266,958.0,969.5286254882812,1.2034055833278967
756,44.0552,21.2402,8.570762634277344,1820.0,1815.156494140625,-0.2661266955700549
757,15.6128,5.395509999999998,0.6580390930175781,361.0,359.0302124023437,-0.5456475339768005
758,35.144,13.232399999999998,6.022946357727051,1393.0,1397.301025390625,0.3087598988244795
759,31.0791,10.449199999999998,5.874031066894531,1260.0,1261.8929443359375,0.1502336774553571
760,11.2915,1.2939499999999988,0.6795644760131836,193.00000000000023,192.6409912109375,-0.1860149166128119
761,33.6426,12.1826,6.166080474853516,1374.0,1375.7647705078125,0.1284403571915938
762,29.9072,9.50928,12.86079216003418,1186.0,1187.4072265625,0.118653167158516
763,37.3169,15.075699999999998,10.703682899475098,1365.0,1364.720947265625,-0.0204434237637362
764,11.633300000000002,1.6113299999999988,0.5256528854370117,195.9999999999999,195.71612548828125,-0.1448339345503247
765,39.4897,17.529299999999996,4.154131412506104,1582.0,1586.792236328125,0.302922650323957
766,11.804199999999998,0.9277339999999974,0.4850025177001953,241.0,240.31396484375,-0.2846618905601659
767,21.6431,5.334469999999998,1.8150806427001955,837.0,836.6773681640625,-0.0385462169578853
768,45.6177,22.314499999999995,10.259309768676758,1867.0,1870.411865234375,0.1827458615091055
769,41.0889,18.8599,5.406136989593506,1590.0,1595.00048828125,0.31449611831761
770,33.2397,11.901899999999998,3.4828600883483887,1293.0,1295.9869384765625,0.2310083895253287
771,10.766600000000004,1.2695299999999978,0.0166244506835937,203.0,202.46710205078125,-0.262511305033867
772,53.9917,27.148399999999995,20.682838439941406,2269.0,2272.81591796875,0.1681761995923314
773,39.4409,17.4316,7.557534217834473,1683.0,1686.63525390625,0.2159984495692216
